,H_TEAM,H_TEAM1,H_H/A,H_TEAM2,GAMEDATE,H_W/L,H_MIN,H_PTS,H_FGM,H_FGA,H_FG%,H_3PM,H_3PA,H_3P%,H_FTM,H_FTA,H_FT%,H_OREB,H_DREB,H_REB,H_AST,H_TOV,H_STL,H_BLK,H_PF,H_+/-,A_TEAM,A_TEAM1,A_H/A,A_TEAM2,GAMEDATE,A_W/L,A_MIN,A_PTS,A_FGM,A_FGA,A_FG%,A_3PM,A_3PA,A_3P%,A_FTM,A_FTA,A_FT%,A_OREB,A_DREB,A_REB,A_AST,A_TOV,A_STL,A_BLK,A_PF,A_+/-
11221,SAS,SAS,vs, CLE,2016-04-13,W,48,116,45,85,52.9,14,33,42.4,12,17,70.6,4,29,33,27,11,8,6,14,6,CLE,CLE,@,SAS,2016-04-13,L,48,110,45,92,48.9,12,29,41.4,8,10,80.0,14,35,49,18,14,6,1,20,-6
11222,SAS,SAS,vs,LAC,2016-04-13,W,48,104,39,74,52.7,6,15,40.0,20,21,95.2,6,26,32,29,9,3,5,20,2,LAC,LAC,@,SAS,2016-04-13,L,48,102,41,81,50.6,8,19,42.1,12,21,57.1,12,26,38,26,11,8,4,23,-2
11223,SAS,SAS,vs,NOP,2016-04-13,W,48,96,37,78,47.4,9,21,42.9,13,20,65.0,9,37,46,24,13,7,11,16,16,NOP,NOP,@,SAS,2016-04-13,L,48,80,32,81,39.5,3,12,25.0,13,16,81.3,8,33,41,16,14,7,2,19,-16
11224,SAS,SAS,vs,MEM,2016-04-13,W,48,103,42,83,50.6,4,17,23.5,15,18,83.3,10,38,48,25,10,9,6,15,14,MEM,MEM,@,SAS,2016-04-13,L,48,89,36,82,43.9,6,14,42.9,11,12,91.7,3,31,34,22,10,5,1,17,-14
11225,SAS,SAS,vs, GSW,2016-04-13,L,48,98,34,83,41.0,9,24,37.5,21,26,80.8,16,26,42,20,17,9,9,12,-12,GSW,GSW,@,SAS,2016-04-13,W,48,110,43,85,50.6,13,26,50.0,11,11,100.0,10,25,35,31,15,7,7,22,12
11226,SAS,SAS,vs, OKC,2016-04-12,W,48,103,34,81,42.0,13,31,41.9,22,30,73.3,14,34,48,22,18,13,6,18,4,OKC,OKC,@,SAS,2016-04-12,L,48,99,37,85,43.5,11,30,36.7,14,21,66.7,10,33,43,19,15,11,3,23,-4
11227,SAS,SAS,vs, NOP,2016-04-12,W,48,100,36,75,48.0,12,24,50.0,16,22,72.7,6,32,38,23,12,10,8,18,8,NOP,NOP,@,SAS,2016-04-12,L,48,92,36,80,45.0,8,17,47.1,12,18,66.7,11,33,44,27,17,6,0,17,-8
11228,SAS,SAS,vs,BOS,2016-04-12,L,48,97,39,90,43.3,8,29,27.6,11,14,78.6,13,30,43,21,12,6,3,19,-10,BOS,BOS,@,SAS,2016-04-12,W,48,107,46,84,54.8,2,11,18.2,13,16,81.3,8,35,43,29,11,6,4,20,10
11229,SAS,SAS,vs,IND,2016-04-12,W,48,112,38,76,50.0,9,19,47.4,27,33,81.8,10,30,40,22,10,8,5,17,9,IND,IND,@,SAS,2016-04-12,L,48,103,42,79,53.2,5,14,35.7,14,18,77.8,4,28,32,21,14,7,8,24,-9
11230,SAS,SAS,vs,MIA,2016-04-12,L,48,86,35,79,44.3,7,24,29.2,9,16,56.3,13,36,49,26,17,7,2,13,-2,MIA,MIA,@,SAS,2016-04-12,W,48,88,33,71,46.5,12,28,42.9,10,15,66.7,3,30,33,23,11,7,8,15,2
11231,SAS,SAS,vs, SAC,2016-04-12,L,48,106,44,94,46.8,8,27,29.6,10,14,71.4,15,27,42,24,11,7,3,22,-7,SAC,SAC,@,SAS,2016-04-12,W,48,113,39,81,48.1,11,25,44.0,24,28,85.7,7,35,42,20,12,9,1,15,7
11232,SAS,SAS,vs, HOU,2016-04-12,W,48,100,40,81,49.4,6,17,35.3,14,21,66.7,8,40,48,19,9,8,8,19,17,HOU,HOU,@,SAS,2016-04-12,L,48,83,26,77,33.8,7,31,22.6,24,29,82.8,8,34,42,12,10,3,3,19,-17
11233,SAS,SAS,vs,GSW,2016-04-12,W,48,111,44,83,53.0,4,19,21.1,19,22,86.4,8,37,45,29,13,6,2,12,21,GSW,GSW,@,SAS,2016-04-12,L,48,90,36,85,42.4,8,21,38.1,10,10,100.0,7,26,33,21,13,7,2,19,-21
11234,SAS,SAS,vs, TOR,2016-04-12,W,48,102,35,77,45.5,5,20,25.0,27,30,90.0,15,32,47,28,15,11,5,14,7,TOR,TOR,@,SAS,2016-04-12,L,48,95,40,80,50.0,6,18,33.3,9,10,90.0,6,26,32,18,13,8,3,21,-7
11235,SAS,SAS,vs, UTA,2016-04-12,W,48,109,40,77,51.9,10,19,52.6,19,22,86.4,8,34,42,26,13,7,6,17,6,UTA,UTA,@,SAS,2016-04-12,L,48,103,43,89,48.3,9,24,37.5,8,13,61.5,12,24,36,24,10,6,8,18,-6
11236,SAS,SAS,vs, ATL,2016-04-11,W,48,117,42,80,52.5,14,30,46.7,19,22,86.4,4,41,45,23,17,6,6,17,6,ATL,ATL,@,SAS,2016-04-11,L,48,111,43,94,45.7,12,34,35.3,13,20,65.0,11,32,43,26,11,13,2,18,-6
11237,SAS,SAS,vs,PHX,2016-04-11,W,48,114,43,89,48.3,15,29,51.7,13,18,72.2,16,35,51,28,16,7,4,17,17,PHX,PHX,@,SAS,2016-04-11,L,48,97,40,85,47.1,5,14,35.7,12,14,85.7,7,30,37,17,15,10,7,17,-17
11238,SAS,SAS,vs,ORL,2016-04-11,W,48,98,40,90,44.4,10,29,34.5,8,13,61.5,12,41,53,26,16,7,4,8,14,ORL,ORL,@,SAS,2016-04-11,L,48,84,35,90,38.9,6,17,35.3,8,9,88.9,9,38,47,24,13,12,7,16,-14
11239,SAS,SAS,vs,DEN,2016-04-11,W,48,123,47,85,55.3,14,34,41.2,15,17,88.2,14,31,45,33,18,11,8,15,30,DEN,DEN,@,SAS,2016-04-11,L,48,93,40,87,46.0,6,17,35.3,7,11,63.6,11,23,34,17,18,8,3,18,-30
11240,SAS,SAS,vs, MEM,2016-04-11,W,53,95,35,80,43.8,11,21,52.4,14,18,77.8,8,38,46,22,15,8,6,20,6,MEM,MEM,@,SAS,2016-04-11,L,53,89,35,89,39.3,8,25,32.0,11,18,61.1,12,38,50,26,15,9,2,20,-6
11241,SAS,SAS,vs,GSW,2016-04-11,W,48,107,44,83,53.0,7,21,33.3,12,15,80.0,6,41,47,27,14,8,4,13,15,GSW,GSW,@,SAS,2016-04-11,L,48,92,39,91,42.9,9,28,32.1,5,10,50.0,10,29,39,25,11,4,2,13,-15
11242,SAS,SAS,vs, LAL,2016-04-11,L,48,95,39,89,43.8,13,35,37.1,4,6,66.7,7,30,37,28,16,8,8,13,-7,LAL,LAL,@,SAS,2016-04-11,W,48,102,42,86,48.8,7,14,50.0,11,14,78.6,8,39,47,23,16,8,5,13,7
11243,SAS,SAS,vs,SAC,2016-04-11,W,48,124,46,76,60.5,12,19,63.2,20,25,80.0,7,40,47,26,12,7,6,15,32,SAC,SAC,@,SAS,2016-04-11,L,48,92,37,93,39.8,7,20,35.0,11,15,73.3,14,24,38,21,9,4,4,17,-32
11244,SAS,SAS,vs,NOH,2016-04-11,W,48,128,51,84,60.7,9,18,50.0,17,21,81.0,11,29,40,31,13,8,8,21,25,NOH,NOH,@,SAS,2016-04-11,L,48,103,36,77,46.8,5,12,41.7,26,35,74.3,8,21,29,11,14,10,4,17,-25
11245,SAS,SAS,vs,ATL,2016-04-11,W,48,99,36,80,45.0,3,15,20.0,24,29,82.8,9,40,49,24,15,5,12,21,2,ATL,ATL,@,SAS,2016-04-11,L,48,97,35,83,42.2,5,12,41.7,22,25,88.0,9,29,38,23,13,10,2,23,-2
11246,SAS,SAS,vs,MEM,2016-04-11,W,48,112,43,77,55.8,9,22,40.9,17,18,94.4,6,34,40,27,16,7,3,16,20,MEM,MEM,@,SAS,2016-04-11,L,48,92,38,86,44.2,5,14,35.7,11,17,64.7,13,24,37,22,15,8,3,19,-20
11247,SAS,SAS,vs, POR,2016-04-11,W,48,116,47,84,56.0,7,21,33.3,15,21,71.4,4,32,36,21,8,12,3,12,11,POR,POR,@,SAS,2016-04-11,L,48,105,42,88,47.7,11,28,39.3,10,11,90.9,11,29,40,18,13,4,5,17,-11
11248,SAS,SAS,vs,UTA,2016-04-11,W,48,114,35,69,50.7,6,22,27.3,38,43,88.4,7,38,45,19,16,5,8,24,10,UTA,UTA,@,SAS,2016-04-11,L,48,104,41,93,44.1,6,16,37.5,16,26,61.5,11,28,39,24,11,6,4,27,-10
11249,SAS,SAS,vs,HOU,2016-04-11,W,48,110,48,95,50.5,7,21,33.3,7,9,77.8,13,34,47,21,9,11,7,13,12,HOU,HOU,@,SAS,2016-04-11,L,48,98,39,84,46.4,10,25,40.0,10,16,62.5,8,31,39,25,15,7,3,12,-12
11250,SAS,SAS,vs, LAC,2016-04-11,L,48,87,34,80,42.5,8,22,36.4,11,14,78.6,7,33,40,20,14,3,3,17,-11,LAC,LAC,@,SAS,2016-04-11,W,48,98,42,84,50.0,6,22,27.3,8,14,57.1,8,37,45,21,8,8,7,15,11
11251,SAS,SAS,vs,UTA,2016-04-11,W,48,111,41,71,57.7,8,20,40.0,21,31,67.7,9,24,33,29,12,3,5,21,9,UTA,UTA,@,SAS,2016-04-11,L,48,102,43,80,53.8,4,12,33.3,12,18,66.7,10,23,33,27,14,7,3,23,-9
11252,SAS,SAS,vs, SAC,2016-04-11,W,48,98,34,82,41.5,6,27,22.2,24,29,82.8,11,34,45,18,8,6,6,14,13,SAC,SAC,@,SAS,2016-04-11,L,48,85,33,81,40.7,8,18,44.4,11,17,64.7,12,33,45,16,12,4,2,24,-13
11253,SAS,SAS,vs, GSW,2016-04-11,L,48,86,34,90,37.8,3,17,17.6,15,19,78.9,18,35,53,21,12,10,5,18,-6,GSW,GSW,@,SAS,2016-04-11,W,48,92,34,77,44.2,10,27,37.0,14,18,77.8,7,39,46,19,13,7,6,18,6
11254,SAS,SAS,vs, DAL,2016-04-10,W,48,105,41,88,46.6,8,24,33.3,15,18,83.3,8,45,53,22,11,6,2,14,11,DAL,DAL,@,SAS,2016-04-10,L,48,94,37,91,40.7,11,37,29.7,9,12,75.0,7,35,42,27,7,5,4,19,-11
11255,SAS,SAS,vs,LAL,2016-04-10,L,48,84,33,81,40.7,13,24,54.2,5,9,55.6,1,32,33,26,7,9,7,14,-14,LAL,LAL,@,SAS,2016-04-10,W,48,98,40,89,44.9,11,23,47.8,7,12,58.3,16,44,60,23,12,4,4,10,14
11256,SAS,SAS,vs,PHX,2016-04-10,W,48,112,43,96,44.8,13,30,43.3,13,16,81.3,11,31,42,24,7,10,5,15,8,PHX,PHX,@,SAS,2016-04-10,L,48,104,39,82,47.6,9,26,34.6,17,19,89.5,10,38,48,18,20,7,1,17,-8
11257,SAS,SAS,vs,MEM,2016-04-10,W,48,107,37,76,48.7,7,20,35.0,26,31,83.9,10,31,41,19,18,9,4,21,10,MEM,MEM,@,SAS,2016-04-10,L,48,97,36,85,42.4,4,19,21.1,21,27,77.8,12,29,41,15,15,10,2,25,-10
11258,SAS,SAS,vs,SAC,2016-04-10,W,48,108,42,77,54.5,6,17,35.3,18,21,85.7,4,37,41,28,18,7,12,14,7,SAC,SAC,@,SAS,2016-04-10,L,48,101,39,89,43.8,11,20,55.0,12,15,80.0,9,25,34,26,14,13,4,16,-7
11259,SAS,SAS,vs,PHX,2016-04-10,W,48,107,35,69,50.7,8,19,42.1,29,34,85.3,6,37,43,22,15,7,6,22,16,PHX,PHX,@,SAS,2016-04-10,L,48,91,35,85,41.2,4,16,25.0,17,23,73.9,13,28,41,17,13,6,3,23,-16
11260,SAS,SAS,vs, OKC,2016-04-10,W,53,102,37,87,42.5,4,14,28.6,24,32,75.0,11,31,42,15,11,12,8,22,4,OKC,OKC,@,SAS,2016-04-10,L,53,98,35,87,40.2,6,25,24.0,22,25,88.0,18,37,55,18,21,7,5,23,-4
11261,SAS,SAS,vs,PHX,2016-04-10,W,48,105,40,76,52.6,9,18,50.0,16,19,84.2,10,39,49,24,24,12,1,20,14,PHX,PHX,@,SAS,2016-04-10,L,48,91,38,96,39.6,2,16,12.5,13,18,72.2,18,26,44,15,13,10,6,18,-14
11262,SAS,SAS,vs,LAL,2016-04-10,L,48,100,41,99,41.4,10,30,33.3,8,10,80.0,10,39,49,25,10,3,6,19,-13,LAL,LAL,@,SAS,2016-04-10,W,48,113,45,91,49.5,11,27,40.7,12,17,70.6,6,44,50,29,9,4,2,17,13
11263,SAS,SAS,vs,MIN,2016-04-10,L,48,95,33,79,41.8,7,18,38.9,22,22,100.0,4,36,40,20,18,5,2,22,-13,MIN,MIN,@,SAS,2016-04-10,W,48,108,42,91,46.2,12,29,41.4,12,16,75.0,8,37,45,26,12,11,2,17,13
11264,SAS,SAS,vs,LAL,2016-04-10,W,48,121,47,77,61.0,10,15,66.7,17,18,94.4,11,31,42,27,16,9,5,22,24,LAL,LAL,@,SAS,2016-04-10,L,48,97,33,76,43.4,6,14,42.9,25,30,83.3,10,19,29,19,15,9,4,14,-24
11265,SAS,SAS,vs,CLE,2016-04-10,W,48,114,42,77,54.5,8,20,40.0,22,29,75.9,5,40,45,23,14,6,4,20,16,CLE,CLE,@,SAS,2016-04-10,L,48,98,37,88,42.0,5,22,22.7,19,28,67.9,14,28,42,14,13,6,4,21,-16
11266,SAS,SAS,vs,POR,2016-04-10,W,48,124,48,81,59.3,12,22,54.5,16,21,76.2,8,39,47,34,16,11,8,9,35,POR,POR,@,SAS,2016-04-10,L,48,89,37,96,38.5,6,16,37.5,9,11,81.8,14,24,38,19,14,10,5,18,-35
11267,SAS,SAS,vs, SAC,2016-04-10,W,48,129,48,90,53.3,11,25,44.0,22,27,81.5,9,33,42,32,15,6,4,17,9,SAC,SAC,@,SAS,2016-04-10,L,48,120,46,95,48.4,12,38,31.6,16,20,80.0,8,34,42,22,18,11,2,25,-9
11268,SAS,SAS,vs, DEN,2016-04-10,L,48,126,46,93,49.5,11,30,36.7,23,27,85.2,10,25,35,29,9,10,5,20,-6,DEN,DEN,@,SAS,2016-04-10,W,48,132,50,91,54.9,14,36,38.9,18,21,85.7,14,32,46,31,14,6,5,21,6
11269,SAS,SAS,vs, UTA,2016-04-10,W,48,119,45,89,50.6,9,22,40.9,20,26,76.9,8,39,47,27,13,10,5,18,8,UTA,UTA,@,SAS,2016-04-10,L,48,111,38,91,41.8,16,37,43.2,19,24,79.2,10,39,49,25,16,8,4,19,-8
11270,SAS,SAS,vs, HOU,2016-04-10,W,48,123,46,93,49.5,13,32,40.6,18,20,90.0,9,50,59,28,22,10,5,20,18,HOU,HOU,@,SAS,2016-04-10,L,48,105,36,89,40.4,14,48,29.2,19,21,90.5,4,33,37,18,18,14,3,19,-18
11271,SAS,SAS,vs, LAL,2016-04-10,L,48,103,36,85,42.4,13,34,38.2,18,26,69.2,8,37,45,23,13,3,8,20,-6,LAL,LAL,@,SAS,2016-04-10,W,48,109,41,101,40.6,14,33,42.4,13,16,81.3,16,42,58,27,13,8,7,20,6
11272,SAS,SAS,vs, HOU,2016-04-09,L,48,105,42,92,45.7,9,31,29.0,12,16,75.0,10,31,41,26,10,10,4,17,-4,HOU,HOU,@,SAS,2016-04-09,W,48,109,42,86,48.8,13,33,39.4,12,19,63.2,10,39,49,25,18,6,6,16,4
11273,SAS,SAS,vs, HOU,2016-04-09,W,48,103,40,100,40.0,5,24,20.8,18,23,78.3,17,41,58,19,12,10,7,21,12,HOU,HOU,@,SAS,2016-04-09,L,48,91,31,84,36.9,12,32,37.5,17,27,63.0,12,39,51,20,23,6,9,20,-12
11274,SAS,SAS,vs, DAL,2016-04-09,L,48,117,41,89,46.1,12,28,42.9,23,30,76.7,9,40,49,21,7,3,5,18,-5,DAL,DAL,@,SAS,2016-04-09,W,48,122,45,93,48.4,14,39,35.9,18,20,90.0,7,35,42,23,6,3,2,21,5
11275,SAS,SAS,vs, WAS,2016-04-09,W,48,121,48,96,50.0,15,31,48.4,10,11,90.9,5,39,44,27,9,11,5,14,20,WAS,WAS,@,SAS,2016-04-09,L,48,101,39,92,42.4,14,42,33.3,9,14,64.3,12,38,50,23,14,5,5,14,-20
11276,SAS,SAS,vs, BOS,2016-04-09,W,48,110,46,82,56.1,8,28,28.6,10,16,62.5,9,37,46,22,20,5,4,16,4,BOS,BOS,@,SAS,2016-04-09,L,48,106,42,98,42.9,10,30,33.3,12,14,85.7,13,26,39,15,12,10,4,14,-4
11277,SAS,SAS,vs, DEN,2016-04-09,W,48,119,44,81,54.3,10,23,43.5,21,26,80.8,9,32,41,29,13,8,1,18,10,DEN,DEN,@,SAS,2016-04-09,L,48,109,41,78,52.6,14,31,45.2,13,20,65.0,7,30,37,25,16,8,5,15,-10
11278,SAS,SAS,vs, UTA,2016-04-09,L,48,109,44,105,41.9,6,19,31.6,15,21,71.4,14,31,45,23,7,13,4,16,-21,UTA,UTA,@,SAS,2016-04-09,W,48,130,49,89,55.1,21,41,51.2,11,19,57.9,9,48,57,29,20,4,11,18,21
11279,SAS,SAS,vs, MEM,2016-04-09,L,48,112,39,83,47.0,13,29,44.8,21,26,80.8,8,30,38,25,14,7,5,16,-17,MEM,MEM,@,SAS,2016-04-09,W,48,129,51,91,56.0,17,35,48.6,10,15,66.7,10,35,45,34,15,7,7,23,17
11280,SAS,SAS,vs, MIN,2016-04-09,W,48,112,40,93,43.0,11,25,44.0,21,29,72.4,19,33,52,22,12,3,4,22,4,MIN,MIN,@,SAS,2016-04-09,L,48,108,39,91,42.9,6,19,31.6,24,27,88.9,14,32,46,20,11,9,2,27,-4
11281,SAS,SAS,vs, MIN,2016-04-09,W,48,107,41,89,46.1,8,21,38.1,17,19,89.5,12,38,50,22,11,8,11,18,8,MIN,MIN,@,SAS,2016-04-09,L,48,99,37,85,43.5,8,19,42.1,17,23,73.9,11,31,42,23,13,7,4,16,-8
11282,SAS,SAS,vs, TOR,2016-04-09,W,48,101,40,90,44.4,5,20,25.0,16,23,69.6,18,37,55,19,20,4,12,22,4,TOR,TOR,@,SAS,2016-04-09,L,48,97,34,80,42.5,10,37,27.0,19,24,79.2,5,29,34,17,15,11,4,30,-4
11283,SAS,SAS,vs, NYK,2016-04-09,W,48,120,42,83,50.6,7,21,33.3,29,36,80.6,10,41,51,22,21,6,5,18,9,NYK,NYK,@,SAS,2016-04-09,L,48,111,44,94,46.8,10,30,33.3,13,18,72.2,5,34,39,24,14,16,1,32,-9
11284,SAS,SAS,vs, IND,2016-04-08,L,48,96,35,87,40.2,6,19,31.6,20,21,95.2,15,31,46,16,13,3,3,16,-20,IND,IND,@,SAS,2016-04-08,W,48,116,46,87,52.9,17,32,53.1,7,8,87.5,5,35,40,34,10,9,5,22,20
11285,SAS,SAS,vs, WAS,2016-04-08,W,48,124,50,108,46.3,10,28,35.7,14,17,82.4,21,32,53,29,9,6,7,19,2,WAS,WAS,@,SAS,2016-04-08,L,48,122,47,95,49.5,16,34,47.1,12,17,70.6,8,33,41,30,13,3,8,15,-2
11286,SAS,SAS,vs,IND,2016-04-08,W,48,122,42,83,50.6,9,20,45.0,29,36,80.6,9,26,35,29,14,15,5,21,13,IND,IND,@,SAS,2016-04-08,L,48,109,41,77,53.2,8,21,38.1,19,28,67.9,9,27,36,20,23,9,6,26,-13
11287,SAS,SAS,vs, LAL,2016-04-08,W,48,110,44,91,48.4,3,16,18.8,19,24,79.2,12,37,49,20,13,7,5,17,4,LAL,LAL,@,SAS,2016-04-08,L,48,106,41,86,47.7,13,33,39.4,11,18,61.1,7,35,42,19,17,5,5,25,-4
11288,SAS,SAS,vs,DAL,2016-04-08,W,48,101,37,70,52.9,14,28,50.0,13,16,81.3,9,29,38,23,21,5,3,20,1,DAL,DAL,@,SAS,2016-04-08,L,48,100,38,78,48.7,8,21,38.1,16,19,84.2,9,24,33,17,10,9,3,20,-1
11289,SAS,SAS,vs, POR,2016-04-08,W,48,113,41,85,48.2,7,22,31.8,24,32,75.0,7,43,50,25,18,5,9,19,3,POR,POR,@,SAS,2016-04-08,L,48,110,39,100,39.0,10,33,30.3,22,27,81.5,9,40,49,19,10,4,8,27,-3
11290,SAS,SAS,vs, NOP,2016-04-08,W,48,98,35,83,42.2,10,24,41.7,18,23,78.3,6,44,50,21,10,6,7,15,19,NOP,NOP,@,SAS,2016-04-08,L,48,79,32,86,37.2,4,22,18.2,11,15,73.3,7,38,45,14,10,6,5,19,-19
11291,SAS,SAS,vs, DAL,2016-04-08,W,53,113,42,91,46.2,9,20,45.0,20,21,95.2,5,36,41,27,17,17,2,19,5,DAL,DAL,@,SAS,2016-04-08,L,53,108,43,91,47.3,10,34,29.4,12,17,70.6,8,41,49,15,23,9,3,21,-5
11292,SAS,SAS,vs,NOH,2016-04-08,L,48,90,33,85,38.8,6,26,23.1,18,21,85.7,11,30,41,24,14,7,6,19,-9,NOH,NOH,@,SAS,2016-04-08,W,48,99,39,78,50.0,7,11,63.6,14,17,82.4,3,37,40,20,16,7,5,18,9
11293,SAS,SAS,vs,MEM,2016-04-08,W,48,101,40,76,52.6,11,20,55.0,10,16,62.5,4,36,40,25,15,3,6,18,7,MEM,MEM,@,SAS,2016-04-08,L,48,94,39,93,41.9,8,15,53.3,8,15,53.3,11,33,44,24,14,6,3,15,-7
11294,SAS,SAS,vs, BKN,2016-04-08,W,48,102,40,86,46.5,9,22,40.9,13,13,100.0,12,44,56,23,18,7,4,16,27,BKN,BKN,@,SAS,2016-04-08,L,48,75,31,77,40.3,5,16,31.3,8,15,53.3,2,30,32,17,15,6,6,17,-27
11295,SAS,SAS,vs,OKC,2016-04-08,W,48,86,35,79,44.3,5,19,26.3,11,16,68.8,6,33,39,27,13,9,4,21,2,OKC,OKC,@,SAS,2016-04-08,L,48,84,29,77,37.7,7,17,41.2,19,23,82.6,12,36,48,18,18,6,5,20,-2
11296,SAS,SAS,vs, UTA,2016-04-08,L,48,91,33,76,43.4,6,20,30.0,19,21,90.5,4,30,34,19,10,6,5,15,-15,UTA,UTA,@,SAS,2016-04-08,W,48,106,38,76,50.0,15,31,48.4,15,18,83.3,2,37,39,22,11,5,8,20,15
11297,SAS,SAS,vs, GSW,2016-04-08,L,48,92,34,87,39.1,7,24,29.2,17,23,73.9,14,32,46,19,19,6,8,10,-20,GSW,GSW,@,SAS,2016-04-08,W,48,112,43,83,51.8,14,28,50.0,12,16,75.0,5,36,41,30,14,11,12,20,20
11298,SAS,SAS,vs,UTA,2016-04-08,W,48,110,42,74,56.8,7,13,53.8,19,23,82.6,7,26,33,29,18,8,6,18,10,UTA,UTA,@,SAS,2016-04-08,L,48,100,38,77,49.4,5,13,38.5,19,22,86.4,9,23,32,17,17,11,7,22,-10
11299,SAS,SAS,vs, CHA,2016-04-08,W,48,108,39,83,47.0,9,27,33.3,21,26,80.8,7,38,45,31,16,7,6,26,7,CHA,CHA,@,SAS,2016-04-08,L,48,101,33,80,41.3,8,24,33.3,27,42,64.3,11,35,46,16,12,11,1,20,-7
11300,SAS,SAS,vs, NOP,2016-04-08,W,48,109,45,96,46.9,8,23,34.8,11,14,78.6,8,35,43,29,9,8,4,21,14,NOP,NOP,@,SAS,2016-04-08,L,48,95,36,77,46.8,6,21,28.6,17,30,56.7,6,42,48,22,16,3,8,21,-14
11301,SAS,SAS,vs, LAL,2016-04-08,L,48,96,33,83,39.8,6,25,24.0,24,29,82.8,8,39,47,23,18,11,4,18,-7,LAL,LAL,@,SAS,2016-04-08,W,48,103,42,87,48.3,6,24,25.0,13,19,68.4,7,39,46,21,18,8,10,22,7
11302,SAS,SAS,vs, ORL,2016-04-08,L,48,110,38,88,43.2,12,35,34.3,22,25,88.0,10,33,43,25,11,3,5,21,-7,ORL,ORL,@,SAS,2016-04-08,W,48,117,46,91,50.5,12,32,37.5,13,18,72.2,11,32,43,29,9,7,4,22,7
11303,SAS,SAS,vs,IND,2016-04-08,W,48,101,41,87,47.1,8,18,44.4,11,13,84.6,11,34,45,25,8,11,2,17,22,IND,IND,@,SAS,2016-04-08,L,48,79,27,79,34.2,6,20,30.0,19,22,86.4,17,31,48,11,19,3,7,17,-22
11304,SAS,SAS,vs,ATL,2016-04-07,W,48,94,31,69,44.9,5,17,29.4,27,38,71.1,11,39,50,25,21,7,9,15,2,ATL,ATL,@,SAS,2016-04-07,L,48,92,38,92,41.3,8,25,32.0,8,11,72.7,10,27,37,26,14,14,5,25,-2
11305,SAS,SAS,vs, LAC,2016-04-07,L,48,92,30,74,40.5,10,25,40.0,22,25,88.0,7,33,40,19,15,5,5,18,-24,LAC,LAC,@,SAS,2016-04-07,W,48,116,47,91,51.6,9,23,39.1,13,14,92.9,7,34,41,24,9,8,6,19,24
11306,SAS,SAS,vs, PHX,2016-04-07,W,48,112,44,88,50.0,11,22,50.0,13,18,72.2,8,35,43,21,10,9,4,19,17,PHX,PHX,@,SAS,2016-04-07,L,48,95,37,81,45.7,8,23,34.8,13,22,59.1,11,34,45,23,18,5,4,16,-17
11307,SAS,SAS,vs,HOU,2016-04-07,W,53,124,49,101,48.5,9,21,42.9,17,25,68.0,13,34,47,28,12,11,6,22,3,HOU,HOU,@,SAS,2016-04-07,L,53,121,47,99,47.5,9,20,45.0,18,21,85.7,14,34,48,24,16,5,3,21,-3
11308,SAS,SAS,vs,PHX,2016-04-07,W,48,99,41,85,48.2,6,16,37.5,11,15,73.3,6,33,39,25,14,5,7,17,3,PHX,PHX,@,SAS,2016-04-07,L,48,96,42,85,49.4,7,19,36.8,5,9,55.6,5,38,43,14,18,7,5,17,-3
11309,SAS,SAS,vs, CHA,2016-04-07,W,48,114,45,81,55.6,9,21,42.9,15,23,65.2,6,36,42,35,13,11,3,26,20,CHA,CHA,@,SAS,2016-04-07,L,48,94,34,73,46.6,6,19,31.6,20,31,64.5,6,27,33,15,15,7,0,18,-20
11310,SAS,SAS,vs, LAC,2016-04-07,W,48,120,45,84,53.6,15,28,53.6,15,19,78.9,11,28,39,33,13,13,3,21,13,LAC,LAC,@,SAS,2016-04-07,L,48,107,42,82,51.2,11,30,36.7,12,17,70.6,10,29,39,20,18,6,4,19,-13
11311,SAS,SAS,vs, OKC,2016-04-07,W,48,121,51,94,54.3,9,20,45.0,10,11,90.9,12,35,47,32,13,5,3,21,9,OKC,OKC,@,SAS,2016-04-07,L,48,112,42,80,52.5,10,21,47.6,18,24,75.0,4,27,31,26,13,7,2,14,-9
11312,SAS,SAS,vs,GSW,2016-04-07,W,48,76,31,79,39.2,5,19,26.3,9,18,50.0,11,31,42,19,14,9,3,18,2,GSW,GSW,@,SAS,2016-04-07,L,48,74,29,71,40.8,8,20,40.0,8,10,80.0,6,39,45,16,20,7,4,20,-2
11313,SAS,SAS,vs,NOP,2016-04-07,L,48,99,36,80,45.0,5,18,27.8,22,29,75.9,17,32,49,15,19,4,7,17,-1,NOP,NOP,@,SAS,2016-04-07,W,48,100,40,85,47.1,8,21,38.1,12,14,85.7,6,24,30,22,11,11,9,20,1
11314,SAS,SAS,vs, HOU,2016-04-06,L,48,99,33,84,39.3,7,23,30.4,26,30,86.7,10,29,39,22,10,14,5,15,-2,HOU,HOU,@,SAS,2016-04-06,W,48,101,37,78,47.4,10,30,33.3,17,22,77.3,8,37,45,25,20,7,4,24,2
11315,SAS,SAS,vs, BOS,2016-04-06,L,48,115,39,99,39.4,14,30,46.7,23,30,76.7,21,36,57,24,15,1,8,22,-20,BOS,BOS,@,SAS,2016-04-06,W,48,135,48,94,51.1,14,37,37.8,25,28,89.3,7,36,43,28,9,11,11,25,20
